Gm#,Date,Tm,Opp,Attendance,,,,,,,,,,,,,,,,,
1330,"Friday, Jun 11",MIN,HOU,"17,223",,,,,,,,,,,,,,,,,
1331,"Saturday, Jun 12",MIN,HOU,"18,767",,,,,,,,,,,,,,,,,
1332,"Sunday, Jun 13",MIN,HOU,"19,147",,,,,,,,,,,,,,,,,
1333,"Monday, Jun 21",MIN,CIN,"17,530",,,,,,,,,,,,,,,,,
1334,"Tuesday, Jun 22",MIN,CIN,"19,187",,,,,,,,,,,,,,,,,
1335,"Thursday, Jun 24",MIN,CLE,"18,812",,,,,,,,,,,,,,,,,
1336,"Friday, Jun 25",MIN,CLE,"16,892",,,,,,,,,,,,,,,,,
1337,"Sunday, Jun 27",MIN,CLE,"20,215",,,,,,,,,,,,,,,,,
1338,"Monday, Jul 5",MIN,CHW,"20,321",,,,,,,,,,,,,,,,,
1339,"Tuesday, Jul 6",MIN,CHW,"18,437",,,,,,,,,,,,,,,,,
1340,"Wednesday, Jul 7",MIN,CHW,"19,664",,,,,,,,,,,,,,,,,
1341,"Thursday, Jul 8",MIN,DET,"18,192",,,,,,,,,,,,,,,,,
1342,"Friday, Jul 9",MIN,DET,"21,725",,,,,,,,,,,,,,,,,
1343,"Saturday, Jul 10",MIN,DET,"21,030",,,,,,,,,,,,,,,,,
1344,"Sunday, Jul 11",MIN,DET,"20,744",,,,,,,,,,,,,,,,,
1345,"Thursday, Jul 22",MIN,LAA,"23,337",,,,,,,,,,,,,,,,,
1346,"Friday, Jul 23",MIN,LAA,"21,384",,,,,,,,,,,,,,,,,
1347,"Saturday, Jul 24",MIN,LAA,"22,240",,,,,,,,,,,,,,,,,
1348,"Sunday, Jul 25",MIN,LAA,"23,158",,,,,,,,,,,,,,,,,
1349,"Monday, Jul 26",MIN,DET,"17,713",,,,,,,,,,,,,,,,,
1350,"Tuesday, Jul 27",MIN,DET,"17,643",,,,,,,,,,,,,,,,,
1351,"Wednesday, Jul 28",MIN,DET,"17,817",,,,,,,,,,,,,,,,,
1352,"Monday, Aug 9",MIN,CHW,"17,858",,,,,,,,,,,,,,,,,
1353,"Tuesday, Aug 10",MIN,CHW,"18,302",,,,,,,,,,,,,,,,,
1354,"Wednesday, Aug 11",MIN,CHW,"22,370",,,,,,,,,,,,,,,,,
1355,"Friday, Aug 13",MIN,TBR,"23,125",,,,,,,,,,,,,,,,,
1356,"Saturday, Aug 14",MIN,TBR,"21,034",,,,,,,,,,,,,,,,,
1357,"Sunday, Aug 15",MIN,TBR,"22,467",,,,,,,,,,,,,,,,,
1358,"Monday, Aug 16",MIN,CLE,"15,622",,,,,,,,,,,,,,,,,
1359,"Tuesday, Aug 17",MIN,CLE,"19,605",,,,,,,,,,,,,,,,,
1360,"Wednesday, Aug 18",MIN,CLE,"19,949",,,,,,,,,,,,,,,,,
1361,"Friday, Aug 27",MIN,MIL,"20,280",,,,,,,,,,,,,,,,,
1362,"Saturday, Aug 28",MIN,MIL,"29,342",,,,,,,,,,,,,,,,,
1363,"Sunday, Aug 29",MIN,MIL,"26,186",,,,,,,,,,,,,,,,,
1364,"Tuesday, Aug 31",MIN,CHC,"22,224",,,,,,,,,,,,,,,,,
1365,"Wednesday, Sep 1",MIN,CHC,"21,784",,,,,,,,,,,,,,,,,
1366,"Friday, Sep 10",MIN,KCR,"20,803",,,,,,,,,,,,,,,,,
1367,"Saturday, Sep 11",MIN,KCR,"19,532",,,,,,,,,,,,,,,,,
1368,"Sunday, Sep 12",MIN,KCR,"19,496",,,,,,,,,,,,,,,,,
1369,"Tuesday, Sep 14 (1)",MIN,CLE,"15,319",,,,,,,,,,,,,,,,,
1370,"Tuesday, Sep 14 (2)",MIN,CLE,"18,905",,,,,,,,,,,,,,,,,
1371,"Wednesday, Sep 15",MIN,CLE,"14,222",,,,,,,,,,,,,,,,,
1372,"Thursday, Sep 23",MIN,TOR,"15,509",,,,,,,,,,,,,,,,,
1373,"Friday, Sep 24",MIN,TOR,"18,861",,,,,,,,,,,,,,,,,
1374,"Saturday, Sep 25",MIN,TOR,"27,183",,,,,,,,,,,,,,,,,
1375,"Sunday, Sep 26",MIN,TOR,"20,676",,,,,,,,,,,,,,,,,
1376,"Tuesday, Sep 28",MIN,DET,"16,329",,,,,,,,,,,,,,,,,
1377,"Wednesday, Sep 29",MIN,DET,"17,254",,,,,,,,,,,,,,,,,
1378,"Thursday, Sep 30",MIN,DET,"21,186",,,,,,,,,,,,,,,,,
1379,"Thursday, Apr 8",NYM,MIA,"8,492",,,,,,,,,,,,,,,,,
1380,"Saturday, Apr 10",NYM,MIA,"8,419",,,,,,,,,,,,,,,,,
1381,"Sunday, Apr 11",NYM,MIA,"8,199",,,,,,,,,,,,,,,,,
1382,"Tuesday, Apr 13 (1)",NYM,PHI,,,,,,,,,,,,,,,,,,
1383,"Tuesday, Apr 13 (2)",NYM,PHI,"7,611",,,,,,,,,,,,,,,,,
1384,"Wednesday, Apr 14",NYM,PHI,"7,520",,,,,,,,,,,,,,,,,
1385,"Friday, Apr 23",NYM,WSN,"8,130",,,,,,,,,,,,,,,,,
1386,"Saturday, Apr 24",NYM,WSN,"8,051",,,,,,,,,,,,,,,,,
1387,"Sunday, Apr 25",NYM,WSN,"7,784",,,,,,,,,,,,,,,,,
1388,"Tuesday, Apr 27",NYM,BOS,"7,917",,,,,,,,,,,,,,,,,
1389,"Wednesday, Apr 28",NYM,BOS,"8,051",,,,,,,,,,,,,,,,,
1390,"Friday, May 7",NYM,ARI,"7,662",,,,,,,,,,,,,,,,,
1391,"Saturday, May 8",NYM,ARI,"7,908",,,,,,,,,,,,,,,,,
1392,"Sunday, May 9",NYM,ARI,"7,880",,,,,,,,,,,,,,,,,
1393,"Tuesday, May 11",NYM,BAL,"7,930",,,,,,,,,,,,,,,,,
1394,"Wednesday, May 12",NYM,BAL,"8,035",,,,,,,,,,,,,,,,,
1395,"Monday, May 24",NYM,COL,"8,438",,,,,,,,,,,,,,,,,
1396,"Tuesday, May 25",NYM,COL,"9,190",,,,,,,,,,,,,,,,,
1397,"Thursday, May 27 (1)",NYM,COL,,,,,,,,,,,,,,,,,,
1398,"Thursday, May 27 (2)",NYM,COL,"9,569",,,,,,,,,,,,,,,,,
1399,"Saturday, May 29",NYM,ATL,"10,251",,,,,,,,,,,,,,,,,
1400,"Friday, Jun 11",NYM,SDP,"26,637",,,,,,,,,,,,,,,,,
1401,"Saturday, Jun 12",NYM,SDP,"25,463",,,,,,,,,,,,,,,,,
1402,"Sunday, Jun 13",NYM,SDP,"19,581",,,,,,,,,,,,,,,,,
1403,"Monday, Jun 14",NYM,CHC,"16,383",,,,,,,,,,,,,,,,,
1404,"Tuesday, Jun 15",NYM,CHC,"17,804",,,,,,,,,,,,,,,,,
1405,"Wednesday, Jun 16",NYM,CHC,"23,545",,,,,,,,,,,,,,,,,
1406,"Thursday, Jun 17",NYM,CHC,"16,826",,,,,,,,,,,,,,,,,
1407,"Monday, Jun 21 (1)",NYM,ATL,,,,,,,,,,,,,,,,,,
1408,"Monday, Jun 21 (2)",NYM,ATL,"18,698",,,,,,,,,,,,,,,,,
1409,"Tuesday, Jun 22",NYM,ATL,"17,063",,,,,,,,,,,,,,,,,
1410,"Wednesday, Jun 23",NYM,ATL,"15,645",,,,,,,,,,,,,,,,,
1411,"Friday, Jun 25 (1)",NYM,PHI,,,,,,,,,,,,,,,,,,
1412,"Friday, Jun 25 (2)",NYM,PHI,"29,012",,,,,,,,,,,,,,,,,
1413,"Saturday, Jun 26",NYM,PHI,"29,205",,,,,,,,,,,,,,,,,
1414,"Sunday, Jun 27",NYM,PHI,"25,488",,,,,,,,,,,,,,,,,
1415,"Monday, Jul 5",NYM,MIL,"15,145",,,,,,,,,,,,,,,,,
1416,"Wednesday, Jul 7 (1)",NYM,MIL,"20,953",,,,,,,,,,,,,,,,,
1417,"Wednesday, Jul 7 (2)",NYM,MIL,"13,218",,,,,,,,,,,,,,,,,
1418,"Friday, Jul 9",NYM,PIT,"20,350",,,,,,,,,,,,,,,,,
1419,"Saturday, Jul 10 (1)",NYM,PIT,,,,,,,,,,,,,,,,,,
1420,"Saturday, Jul 10 (2)",NYM,PIT,"31,924",,,,,,,,,,,,,,,,,
1421,"Sunday, Jul 11",NYM,PIT,"26,420",,,,,,,,,,,,,,,,,
1422,"Friday, Jul 23",NYM,TOR,"28,126",,,,,,,,,,,,,,,,,
1423,"Saturday, Jul 24",NYM,TOR,"29,269",,,,,,,,,,,,,,,,,
1424,"Sunday, Jul 25",NYM,TOR,"23,675",,,,,,,,,,,,,,,,,
1425,"Monday, Jul 26 (1)",NYM,ATL,,,,,,,,,,,,,,,,,,
1426,"Monday, Jul 26 (2)",NYM,ATL,"24,384",,,,,,,,,,,,,,,,,
1427,"Tuesday, Jul 27",NYM,ATL,"24,000",,,,,,,,,,,,,,,,,
1428,"Wednesday, Jul 28",NYM,ATL,"25,787",,,,,,,,,,,,,,,,,
1429,"Thursday, Jul 29",NYM,ATL,"26,080",,,,,,,,,,,,,,,,,
1430,"Friday, Jul 30",NYM,CIN,"31,787",,,,,,,,,,,,,,,,,
1431,"Saturday, Jul 31",NYM,CIN,"26,477",,,,,,,,,,,,,,,,,
1432,"Sunday, Aug 1",NYM,CIN,"23,443",,,,,,,,,,,,,,,,,
1433,"Tuesday, Aug 10",NYM,WSN,"27,261",,,,,,,,,,,,,,,,,
1434,"Thursday, Aug 12 (1)",NYM,WSN,,,,,,,,,,,,,,,,,,
1435,"Thursday, Aug 12 (2)",NYM,WSN,"25,870",,,,,,,,,,,,,,,,,
1436,"Friday, Aug 13",NYM,LAD,"38,395",,,,,,,,,,,,,,,,,
1437,"Saturday, Aug 14",NYM,LAD,"38,669",,,,,,,,,,,,,,,,,
1438,"Sunday, Aug 15",NYM,LAD,"31,205",,,,,,,,,,,,,,,,,
1439,"Tuesday, Aug 24",NYM,SFG,"28,558",,,,,,,,,,,,,,,,,
1440,"Wednesday, Aug 25",NYM,SFG,"24,384",,,,,,,,,,,,,,,,,
1441,"Thursday, Aug 26",NYM,SFG,"25,000",,,,,,,,,,,,,,,,,
1442,"Friday, Aug 27",NYM,WSN,"20,274",,,,,,,,,,,,,,,,,
1443,"Saturday, Aug 28",NYM,WSN,"27,870",,,,,,,,,,,,,,,,,
1444,"Sunday, Aug 29",NYM,WSN,"24,247",,,,,,,,,,,,,,,,,
1445,"Tuesday, Aug 31",NYM,MIA,"18,101",,,,,,,,,,,,,,,,,
1446,"Thursday, Sep 2",NYM,MIA,"23,737",,,,,,,,,,,,,,,,,
1447,"Friday, Sep 10",NYM,NYY,"37,288",,,,,,,,,,,,,,,,,
1448,"Saturday, Sep 11",NYM,NYY,"43,144",,,,,,,,,,,,,,,,,
1449,"Sunday, Sep 12",NYM,NYY,"33,805",,,,,,,,,,,,,,,,,
1450,"Monday, Sep 13",NYM,STL,"19,057",,,,,,,,,,,,,,,,,
1451,"Tuesday, Sep 14",NYM,STL,"21,825",,,,,,,,,,,,,,,,,
1452,"Wednesday, Sep 15",NYM,STL,"21,001",,,,,,,,,,,,,,,,,
1453,"Friday, Sep 17",NYM,PHI,"26,967",,,,,,,,,,,,,,,,,
1454,"Saturday, Sep 18",NYM,PHI,"33,442",,,,,,,,,,,,,,,,,
1455,"Sunday, Sep 19",NYM,PHI,"24,832",,,,,,,,,,,,,,,,,
1456,"Tuesday, Sep 28 (1)",NYM,MIA,,,,,,,,,,,,,,,,,,
1457,"Tuesday, Sep 28 (2)",NYM,MIA,"20,647",,,,,,,,,,,,,,,,,
1458,"Wednesday, Sep 29",NYM,MIA,"22,610",,,,,,,,,,,,,,,,,
1459,"Thursday, Sep 30",NYM,MIA,"24,312",,,,,,,,,,,,,,,,,
1460,"Thursday, Apr 1",NYY,TOR,"10,850",,,,,,,,,,,,,,,,,
1461,"Saturday, Apr 3",NYY,TOR,"10,107",,,,,,,,,,,,,,,,,
1462,"Sunday, Apr 4",NYY,TOR,"10,066",,,,,,,,,,,,,,,,,
1463,"Monday, Apr 5",NYY,BAL,"9,008",,,,,,,,,,,,,,,,,
1464,"Tuesday, Apr 6",NYY,BAL,"9,404",,,,,,,,,,,,,,,,,
1465,"Wednesday, Apr 7",NYY,BAL,"10,254",,,,,,,,,,,,,,,,,
1466,"Friday, Apr 16",NYY,TBR,"10,202",,,,,,,,,,,,,,,,,
1467,"Saturday, Apr 17",NYY,TBR,"10,583",,,,,,,,,,,,,,,,,
1468,"Sunday, Apr 18",NYY,TBR,"10,606",,,,,,,,,,,,,,,,,
1469,"Tuesday, Apr 20",NYY,ATL,"10,017",,,,,,,,,,,,,,,,,
1470,"Wednesday, Apr 21",NYY,ATL,"9,634",,,,,,,,,,,,,,,,,
1471,"Friday, Apr 30",NYY,DET,"9,523",,,,,,,,,,,,,,,,,
1472,"Saturday, May 1",NYY,DET,"10,015",,,,,,,,,,,,,,,,,
1473,"Sunday, May 2",NYY,DET,"10,021",,,,,,,,,,,,,,,,,
1474,"Tuesday, May 4",NYY,HOU,"10,850",,,,,,,,,,,,,,,,,
1475,"Wednesday, May 5",NYY,HOU,"9,895",,,,,,,,,,,,,,,,,
1476,"Thursday, May 6",NYY,HOU,"10,042",,,,,,,,,,,,,,,,,
1477,"Friday, May 7",NYY,WSN,"10,010",,,,,,,,,,,,,,,,,
1478,"Saturday, May 8",NYY,WSN,"10,850",,,,,,,,,,,,,,,,,
1479,"Sunday, May 9",NYY,WSN,"10,092",,,,,,,,,,,,,,,,,
1480,"Friday, May 21",NYY,CHW,"14,011",,,,,,,,,,,,,,,,,
1481,"Saturday, May 22",NYY,CHW,"14,665",,,,,,,,,,,,,,,,,
1482,"Sunday, May 23",NYY,CHW,"14,007",,,,,,,,,,,,,,,,,
1483,"Tuesday, May 25",NYY,TOR,"12,025",,,,,,,,,,,,,,,,,
1484,"Thursday, May 27 (1)",NYY,TOR,,,,,,,,,,,,,,,,,,
1485,"Thursday, May 27 (2)",NYY,TOR,"14,056",,,,,,,,,,,,,,,,,
1486,"Monday, May 31",NYY,TBR,"17,008",,,,,,,,,,,,,,,,,
1487,"Tuesday, Jun 1",NYY,TBR,"12,537",,,,,,,,,,,,,,,,,
1488,"Wednesday, Jun 2",NYY,TBR,"13,824",,,,,,,,,,,,,,,,,
1489,"Thursday, Jun 3",NYY,TBR,"12,614",,,,,,,,,,,,,,,,,
1490,"Friday, Jun 4",NYY,BOS,"18,040",,,,,,,,,,,,,,,,,
1491,"Saturday, Jun 5",NYY,BOS,"20,019",,,,,,,,,,,,,,,,,
1492,"Sunday, Jun 6",NYY,BOS,"19,103",,,,,,,,,,,,,,,,,
1493,"Friday, Jun 18",NYY,OAK,"24,037",,,,,,,,,,,,,,,,,
1494,"Saturday, Jun 19",NYY,OAK,"23,985",,,,,,,,,,,,,,,,,
1495,"Sunday, Jun 20",NYY,OAK,"27,807",,,,,,,,,,,,,,,,,
1496,"Tuesday, Jun 22",NYY,KCR,"21,130",,,,,,,,,,,,,,,,,
1497,"Wednesday, Jun 23",NYY,KCR,"25,032",,,,,,,,,,,,,,,,,
1498,"Thursday, Jun 24",NYY,KCR,"21,350",,,,,,,,,,,,,,,,,
1499,"Monday, Jun 28",NYY,LAA,"25,054",,,,,,,,,,,,,,,,,
1500,"Tuesday, Jun 29",NYY,LAA,"23,152",,,,,,,,,,,,,,,,,
1501,"Wednesday, Jun 30",NYY,LAA,"30,714",,,,,,,,,,,,,,,,,
1502,"Saturday, Jul 3",NYY,NYM,"40,047",,,,,,,,,,,,,,,,,
1503,"Sunday, Jul 4 (1)",NYY,NYM,"42,714",,,,,,,,,,,,,,,,,
1504,"Sunday, Jul 4 (2)",NYY,NYM,"42,107",,,,,,,,,,,,,,,,,
1505,"Friday, Jul 16",NYY,BOS,"40,130",,,,,,,,,,,,,,,,,
1506,"Saturday, Jul 17",NYY,BOS,"37,095",,,,,,,,,,,,,,,,,
1507,"Sunday, Jul 18",NYY,BOS,"40,309",,,,,,,,,,,,,,,,,
1508,"Tuesday, Jul 20",NYY,PHI,"36,106",,,,,,,,,,,,,,,,,
1509,"Wednesday, Jul 21",NYY,PHI,"34,112",,,,,,,,,,,,,,,,,
1510,"Monday, Aug 2",NYY,BAL,"28,879",,,,,,,,,,,,,,,,,
1511,"Tuesday, Aug 3",NYY,BAL,"30,815",,,,,,,,,,,,,,,,,
1512,"Wednesday, Aug 4",NYY,BAL,"30,055",,,,,,,,,,,,,,,,,
1513,"Thursday, Aug 5",NYY,SEA,"33,211",,,,,,,,,,,,,,,,,
1514,"Friday, Aug 6",NYY,SEA,"43,180",,,,,,,,,,,,,,,,,
1515,"Saturday, Aug 7",NYY,SEA,"35,165",,,,,,,,,,,,,,,,,
1516,"Sunday, Aug 8",NYY,SEA,"35,437",,,,,,,,,,,,,,,,,
1517,"Monday, Aug 16",NYY,LAA,"37,010",,,,,,,,,,,,,,,,,
1518,"Tuesday, Aug 17 (1)",NYY,BOS,"39,078",,,,,,,,,,,,,,,,,
1519,"Tuesday, Aug 17 (2)",NYY,BOS,"35,237",,,,,,,,,,,,,,,,,
1520,"Wednesday, Aug 18",NYY,BOS,"39,166",,,,,,,,,,,,,,,,,
1521,"Thursday, Aug 19",NYY,MIN,"30,019",,,,,,,,,,,,,,,,,
1522,"Friday, Aug 20",NYY,MIN,"39,124",,,,,,,,,,,,,,,,,
1523,"Saturday, Aug 21",NYY,MIN,"35,247",,,,,,,,,,,,,,,,,
1524,"Friday, Sep 3",NYY,BAL,"34,085",,,,,,,,,,,,,,,,,
1525,"Saturday, Sep 4",NYY,BAL,"34,571",,,,,,,,,,,,,,,,,
1526,"Sunday, Sep 5",NYY,BAL,"33,091",,,,,,,,,,,,,,,,,
1527,"Monday, Sep 6",NYY,TOR,"31,196",,,,,,,,,,,,,,,,,
1528,"Tuesday, Sep 7",NYY,TOR,"30,164",,,,,,,,,,,,,,,,,
1529,"Wednesday, Sep 8",NYY,TOR,"25,873",,,,,,,,,,,,,,,,,
1530,"Thursday, Sep 9",NYY,TOR,"30,112",,,,,,,,,,,,,,,,,
1531,"Monday, Sep 13",NYY,MIN,"31,528",,,,,,,,,,,,,,,,,
1532,"Friday, Sep 17",NYY,CLE,"31,403",,,,,,,,,,,,,,,,,
1533,"Saturday, Sep 18",NYY,CLE,"39,088",,,,,,,,,,,,,,,,,
1534,"Sunday, Sep 19",NYY,CLE,"34,110",,,,,,,,,,,,,,,,,
1535,"Monday, Sep 20",NYY,TEX,"22,160",,,,,,,,,,,,,,,,,
1536,"Tuesday, Sep 21",NYY,TEX,"23,335",,,,,,,,,,,,,,,,,
1537,"Wednesday, Sep 22",NYY,TEX,"25,170",,,,,,,,,,,,,,,,,
1538,"Friday, Oct 1",NYY,TBR,"41,469",,,,,,,,,,,,,,,,,
1539,"Saturday, Oct 2",NYY,TBR,"41,648",,,,,,,,,,,,,,,,,
1540,"Sunday, Oct 3",NYY,TBR,"40,409",,,,,,,,,,,,,,,,,
1541,"Thursday, Apr 1",OAK,HOU,"10,436",,,,,,,,,,,,,,,,,
1542,"Friday, Apr 2",OAK,HOU,"5,446",,,,,,,,,,,,,,,,,
1543,"Saturday, Apr 3",OAK,HOU,"5,803",,,,,,,,,,,,,,,,,
1544,"Sunday, Apr 4",OAK,HOU,"4,504",,,,,,,,,,,,,,,,,
1545,"Monday, Apr 5",OAK,LAD,"6,653",,,,,,,,,,,,,,,,,
1546,"Tuesday, Apr 6",OAK,LAD,"7,672",,,,,,,,,,,,,,,,,
1547,"Wednesday, Apr 7",OAK,LAD,"8,131",,,,,,,,,,,,,,,,,
1548,"Thursday, Apr 15",OAK,DET,"3,004",,,,,,,,,,,,,,,,,
1549,"Friday, Apr 16",OAK,DET,"4,538",,,,,,,,,,,,,,,,,
1550,"Saturday, Apr 17",OAK,DET,"6,931",,,,,,,,,,,,,,,,,
1551,"Sunday, Apr 18",OAK,DET,"6,917",,,,,,,,,,,,,,,,,
1552,"Tuesday, Apr 20 (1)",OAK,MIN,,,,,,,,,,,,,,,,,,
1553,"Tuesday, Apr 20 (2)",OAK,MIN,"3,322",,,,,,,,,,,,,,,,,
1554,"Wednesday, Apr 21",OAK,MIN,"3,405",,,,,,,,,,,,,,,,,
1555,"Friday, Apr 30",OAK,BAL,"5,777",,,,,,,,,,,,,,,,,
1556,"Saturday, May 1",OAK,BAL,"6,469",,,,,,,,,,,,,,,,,
1557,"Sunday, May 2",OAK,BAL,"5,862",,,,,,,,,,,,,,,,,
1558,"Monday, May 3",OAK,TOR,"2,944",,,,,,,,,,,,,,,,,
1559,"Tuesday, May 4",OAK,TOR,"2,970",,,,,,,,,,,,,,,,,
1560,"Wednesday, May 5",OAK,TOR,"2,893",,,,,,,,,,,,,,,,,
1561,"Thursday, May 6",OAK,TOR,"3,611",,,,,,,,,,,,,,,,,
1562,"Friday, May 7",OAK,TBR,"5,058",,,,,,,,,,,,,,,,,
1563,"Saturday, May 8",OAK,TBR,"7,707",,,,,,,,,,,,,,,,,
1564,"Sunday, May 9",OAK,TBR,"6,911",,,,,,,,,,,,,,,,,
1565,"Tuesday, May 18",OAK,HOU,"4,838",,,,,,,,,,,,,,,,,
1566,"Wednesday, May 19",OAK,HOU,"3,925",,,,,,,,,,,,,,,,,
1567,"Thursday, May 20",OAK,HOU,"4,562",,,,,,,,,,,,,,,,,
1568,"Monday, May 24",OAK,SEA,"3,019",,,,,,,,,,,,,,,,,
1569,"Tuesday, May 25",OAK,SEA,"2,865",,,,,,,,,,,,,,,,,
1570,"Wednesday, May 26",OAK,SEA,"3,571",,,,,,,,,,,,,,,,,
1571,"Thursday, May 27",OAK,LAA,"5,487",,,,,,,,,,,,,,,,,
1572,"Friday, May 28",OAK,LAA,"8,757",,,,,,,,,,,,,,,,,
1573,"Saturday, May 29",OAK,LAA,"9,433",,,,,,,,,,,,,,,,,
1574,"Sunday, May 30",OAK,LAA,"10,029",,,,,,,,,,,,,,,,,
1575,"Tuesday, Jun 8",OAK,ARI,"3,695",,,,,,,,,,,,,,,,,
1576,"Wednesday, Jun 9",OAK,ARI,"4,090",,,,,,,,,,,,,,,,,
1577,"Thursday, Jun 10",OAK,KCR,"3,211",,,,,,,,,,,,,,,,,
1578,"Friday, Jun 11",OAK,KCR,"6,964",,,,,,,,,,,,,,,,,
1579,"Saturday, Jun 12",OAK,KCR,"7,678",,,,,,,,,,,,,,,,,
1580,"Sunday, Jun 13",OAK,KCR,"7,060",,,,,,,,,,,,,,,,,
1581,"Monday, Jun 14",OAK,LAA,"4,102",,,,,,,,,,,,,,,,,
1582,"Tuesday, Jun 15",OAK,LAA,"4,942",,,,,,,,,,,,,,,,,
1583,"Wednesday, Jun 16",OAK,LAA,"6,228",,,,,,,,,,,,,,,,,
1584,"Tuesday, Jun 29",OAK,TEX,"4,739",,,,,,,,,,,,,,,,,
1585,"Wednesday, Jun 30",OAK,TEX,"4,320",,,,,,,,,,,,,,,,,
1586,"Thursday, Jul 1",OAK,TEX,"5,182",,,,,,,,,,,,,,,,,
1587,"Friday, Jul 2",OAK,BOS,"32,304",,,,,,,,,,,,,,,,,
1588,"Saturday, Jul 3",OAK,BOS,"16,297",,,,,,,,,,,,,,,,,
1589,"Sunday, Jul 4",OAK,BOS,"13,070",,,,,,,,,,,,,,,,,
1590,"Friday, Jul 16",OAK,CLE,"12,361",,,,,,,,,,,,,,,,,
1591,"Saturday, Jul 17",OAK,CLE,"11,374",,,,,,,,,,,,,,,,,
1592,"Sunday, Jul 18",OAK,CLE,"8,572",,,,,,,,,,,,,,,,,
1593,"Monday, Jul 19",OAK,LAA,"14,856",,,,,,,,,,,,,,,,,
1594,"Tuesday, Jul 20",OAK,LAA,"9,154",,,,,,,,,,,,,,,,,
1595,"Tuesday, Aug 3",OAK,SDP,"11,985",,,,,,,,,,,,,,,,,
1596,"Wednesday, Aug 4",OAK,SDP,"10,648",,,,,,,,,,,,,,,,,
1597,"Friday, Aug 6",OAK,TEX,"9,022",,,,,,,,,,,,,,,,,
1598,"Saturday, Aug 7",OAK,TEX,"10,082",,,,,,,,,,,,,,,,,
1599,"Sunday, Aug 8",OAK,TEX,"9,548",,,,,,,,,,,,,,,,,
1600,"Friday, Aug 20",OAK,SFG,"40,133",,,,,,,,,,,,,,,,,
1601,"Saturday, Aug 21",OAK,SFG,"36,230",,,,,,,,,,,,,,,,,
1602,"Sunday, Aug 22",OAK,SFG,"30,345",,,,,,,,,,,,,,,,,
1603,"Monday, Aug 23",OAK,SEA,"4,140",,,,,,,,,,,,,,,,,
1604,"Tuesday, Aug 24",OAK,SEA,"4,508",,,,,,,,,,,,,,,,,
1605,"Thursday, Aug 26",OAK,NYY,"8,147",,,,,,,,,,,,,,,,,
1606,"Friday, Aug 27",OAK,NYY,"22,463",,,,,,,,,,,,,,,,,
1607,"Saturday, Aug 28",OAK,NYY,"18,337",,,,,,,,,,,,,,,,,
1608,"Sunday, Aug 29",OAK,NYY,"18,468",,,,,,,,,,,,,,,,,
1609,"Tuesday, Sep 7",OAK,CHW,"4,556",,,,,,,,,,,,,,,,,
1610,"Wednesday, Sep 8",OAK,CHW,"8,147",,,,,,,,,,,,,,,,,
1611,"Thursday, Sep 9",OAK,CHW,"5,078",,,,,,,,,,,,,,,,,
1612,"Friday, Sep 10",OAK,TEX,"7,157",,,,,,,,,,,,,,,,,
1613,"Saturday, Sep 11",OAK,TEX,"7,945",,,,,,,,,,,,,,,,,
1614,"Sunday, Sep 12",OAK,TEX,"6,983",,,,,,,,,,,,,,,,,
1615,"Monday, Sep 20",OAK,SEA,"4,068",,,,,,,,,,,,,,,,,
1616,"Tuesday, Sep 21",OAK,SEA,"4,246",,,,,,,,,,,,,,,,,
1617,"Wednesday, Sep 22",OAK,SEA,"4,149",,,,,,,,,,,,,,,,,
1618,"Thursday, Sep 23",OAK,SEA,"4,966",,,,,,,,,,,,,,,,,
1619,"Friday, Sep 24",OAK,HOU,"21,105",,,,,,,,,,,,,,,,,
1620,"Saturday, Sep 25",OAK,HOU,"13,037",,,,,,,,,,,,,,,,,
1621,"Sunday, Sep 26",OAK,HOU,"12,288",,,,,,,,,,,,,,,,,
1622,"Friday, Apr 7",PHI,CIN,"44,365",,,,,,,,,,,,,,,,,
1623,"Saturday, Apr 8",PHI,CIN,"44,526",,,,,,,,,,,,,,,,,
1624,"Sunday, Apr 9",PHI,CIN,"39,129",,,,,,,,,,,,,,,,,
1625,"Monday, Apr 10",PHI,MIA,"28,642",,,,,,,,,,,,,,,,,
1626,"Tuesday, Apr 11",PHI,MIA,"43,444",,,,,,,,,,,,,,,,,
1627,"Wednesday, Apr 12",PHI,MIA,"29,584",,,,,,,,,,,,,,,,,
1628,"Thursday, Apr 20",PHI,COL,"35,062",,,,,,,,,,,,,,,,,
1629,"Friday, Apr 21",PHI,COL,"43,261",,,,,,,,,,,,,,,,,
1630,"Saturday, Apr 22",PHI,COL,"41,939",,,,,,,,,,,,,,,,,
1631,"Sunday, Apr 23",PHI,COL,"44,618",,,,,,,,,,,,,,,,,
1632,"Tuesday, Apr 25",PHI,SEA,"42,323",,,,,,,,,,,,,,,,,
1633,"Wednesday, Apr 26",PHI,SEA,"32,641",,,,,,,,,,,,,,,,,
1634,"Thursday, Apr 27",PHI,SEA,"31,543",,,,,,,,,,,,,,,,,
1635,"Friday, May 5",PHI,BOS,"43,322",,,,,,,,,,,,,,,,,
1636,"Saturday, May 6",PHI,BOS,"43,832",,,,,,,,,,,,,,,,,
1637,"Sunday, May 7",PHI,BOS,"44,669",,,,,,,,,,,,,,,,,
1638,"Tuesday, May 9",PHI,TOR,"44,544",,,,,,,,,,,,,,,,,
1639,"Wednesday, May 10",PHI,TOR,"31,758",,,,,,,,,,,,,,,,,
1640,"Friday, May 19",PHI,CHC,"42,110",,,,,,,,,,,,,,,,,
